codigo_municipio,municipio,cluster_final,total_delitos_tasa,HURTOS_tasa,LESIONES_tasa,VIOLENCIA INTRAFAMILIAR_tasa,HOMICIDIOS_tasa,AMENAZAS_tasa,log_densidad,log_area,centros_por_km2,proporcion_menores,proporcion_adultos,proporcion_adolescentes
68673,SAN BENITO,3,2498.1285796354646,285.50040910119594,1034.9389829918355,410.4068380829692,53.531326706474246,303.34418467002075,4.9021189066872015,4.096226493356652,0.1015004778685289,0.16383280257330946,0.7784013110828732,0.05776588634381724
68679,SAN GIL,2,15197.937046158066,3604.3684840558776,6677.441979423196,2622.1978473983686,191.16072794005203,1115.3239712916138,6.40981081929055,4.9963827007568025,0.00680840522184188,0.15981906186341993,0.7827500209586267,0.057430917177953344
68682,SAN JOAQUÍN,0,5596.467286350646,567.7575507891959,2243.994129309679,1270.6954708139147,189.25251692973197,540.7214769420914,3.6558160954815277,4.970739446680452,0.01397297642121654,0.1788661083539937,0.7612913374065823,0.05984255423942409
68684,SAN JOSÉ DE MIRANDA,0,6847.108643708254,769.1685921346276,3408.4725847534482,1266.8659164570338,196.06258230882665,618.3512211278379,4.810989921354947,4.334721996431733,0.03983865703616866,0.17007861093493468,0.765076772524046,0.06484461654101925
68686,SAN MIGUEL,0,2434.3802378650407,261.76131589946675,654.4032897486669,497.3465002089868,26.176131589946674,602.0510265687735,4.27627485574082,4.279597206372526,0.014042705689472617,0.1704325828650083,0.7679661790046654,0.061601238130326405
68689,SAN VICENTE DE CHUCURÍ,0,7682.757167669515,1031.3838389474145,3218.5299018730075,1381.5568306494122,170.30271181135416,987.3730257826825,4.124733202851141,7.018724580505925,0.0026873037138736744,0.19004523930466768,0.7448542470564122,0.06510051363892003
68705,SANTA BÁRBARA,0,4759.582291309958,505.70561845168294,1546.8642446757362,684.1899543758065,148.7369466034362,1011.4112369033659,3.0465992784497287,5.403654806784627,0.009040892636864827,0.18025504017343905,0.7588456846229138,0.06089927520364711
68720,SANTA HELENA DEL OPÓN,1,5543.889122217556,621.5875682486351,1831.1633767324652,1075.1784964300714,67.19865602687946,1075.1784964300714,3.1971822241030727,5.926545320121801,0.016048905831639496,0.21679236623436035,0.712804625980104,0.0704030077855357
68745,SIMACOTA,1,7895.14294390267,1153.905507185775,2497.59810436921,1465.1563347819379,242.9274751970052,1487.930785581657,2.9658017510131165,6.8087224289641535,0.011053229586703654,0.1957087084318596,0.7416487211478536,0.06264257042028673
68755,SOCORRO,2,13285.033465055576,2657.4251851662593,5528.281369456108,2209.638579161866,217.61592067503227,1851.8277865134955,6.14822312563426,4.858461375093733,0.007823144677808428,0.15766957632518866,0.7753776802814313,0.06695274339338003
68770,SUAITA,0,9006.969121750697,958.8682528478387,3937.7522916951243,1534.1892045565419,345.1925710252219,1252.9211837211758,4.32306079280711,5.656675262423379,0.01753183133830544,0.16582765485563367,0.7774737613862465,0.05669858375811984
68773,SUCRE,0,2953.8649508769336,238.61304617111722,921.5400403850044,633.5587777646905,156.3326854224561,600.646633465226,3.545659744375822,6.260611909715273,0.01339612413537748,0.18521126845856822,0.7531107746580566,0.06167795688337506
68780,SURATÁ,0,6860.003806233441,425.1269964426357,2724.6775681096196,1603.8882138517617,328.50722452385486,985.5216735715646,3.0040764024437916,5.897177972686871,0.013773771747075794,0.18443863263909732,0.7568475399006905,0.0587138274602122
68820,TONA,1,9264.94632940619,747.9270498007015,5572.056521015227,906.8615478833506,691.832521065649,570.294375473035,3.752690488622899,5.804310182274082,0.021165538828888063,0.19102921099253511,0.7467770806450331,0.06219370836243182
68855,VALLE DE SAN JOSÉ,3,9149.15252259113,1173.6154270358277,3760.617174802975,2233.6551675843175,138.81472792896886,1034.800699106859,4.815384303179291,4.408119959629228,0.061640926667985124,0.17713768621787396,0.7589304154217322,0.0639318983603938
68861,VÉLEZ,1,12085.139338221517,2157.837540752214,5827.098192537817,1520.7914361017777,190.48927639057172,1620.7202368312578,4.47321937429245,6.106302646466401,0.013402528260719757,0.16401160650623134,0.7632340562931312,0.07275433720063743
68867,VETAS,0,7171.275347309861,703.5968265285146,2679.0802240893445,1434.2550694619722,297.6755804543716,1488.377902271858,3.9645667184334603,4.537130999440487,0.043279557653150336,0.18731153818142593,0.7509384984193748,0.06174996339919932
68872,VILLANUEVA,0,5565.849812891393,545.67155028347,2371.190918504533,1805.6767663925732,99.21300914244907,416.69463839828614,4.8857078201222945,4.591141373428589,0.010245175946260506,0.16617031771481441,0.7757430033863005,0.05808667889888516
68895,ZAPATOCA,0,4530.812082704615,751.4517600583265,1429.231778934464,987.2013318413309,125.2419600097211,618.8426259303865,3.9357496473525897,5.901043411954587,0.008232292211601232,0.180552498730257,0.7603191970107775,0.059128304258965446
